Epoch,Accuracy,Sybil %
1,0.08333333333333333,20
2,0.08333333333333333,20
3,0.08333333333333333,20
4,0.08333333333333333,20
5,0.08333333333333333,20
6,0.08333333333333333,20
7,0.08333333333333333,20
8,0.08333333333333333,20
9,0.08333333333333333,20
10,0.08333333333333333,20
11,0.08333333333333333,20
12,0.08333333333333333,20
13,0.08333333333333333,20
14,0.08333333333333333,20
15,0.08333333333333333,20
16,0.08333333333333333,20
17,0.08333333333333333,20
18,0.08333333333333333,20
19,0.08333333333333333,20
20,0.08333333333333333,20
21,0.08333333333333333,20
22,0.08333333333333333,20
23,0.08333333333333333,20
24,0.08333333333333333,20
25,0.08333333333333333,20
26,0.08333333333333333,20
27,0.08333333333333333,20
28,0.08333333333333333,20
29,0.08333333333333333,20
30,0.08333333333333333,20
31,0.08333333333333333,20
32,0.08333333333333333,20
33,0.08333333333333333,20
34,0.08333333333333333,20
35,0.08333333333333333,20
36,0.08333333333333333,20
37,0.08333333333333333,20
38,0.08333333333333333,20
39,0.08333333333333333,20
40,0.08333333333333333,20
41,0.08333333333333333,20
42,0.08333333333333333,20
43,0.08333333333333333,20
44,0.08333333333333333,20
45,0.08333333333333333,20
46,0.08333333333333333,20
47,0.08333333333333333,20
48,0.08333333333333333,20
49,0.08333333333333333,20
50,0.08333333333333333,20
51,0.08333333333333333,20
52,0.08333333333333333,20
53,0.08333333333333333,20
54,0.08333333333333333,20
55,0.08333333333333333,20
56,0.08333333333333333,20
57,0.08333333333333333,20
58,0.08333333333333333,20
59,0.08333333333333333,20
60,0.08333333333333333,20
61,0.08333333333333333,20
62,0.08333333333333333,20
63,0.08333333333333333,20
64,0.08333333333333333,20
65,0.08333333333333333,20
66,0.08333333333333333,20
67,0.08333333333333333,20
68,0.08333333333333333,20
69,0.08333333333333333,20
70,0.08333333333333333,20
71,0.08333333333333333,20
72,0.08333333333333333,20
73,0.08333333333333333,20
74,0.08333333333333333,20
75,0.08333333333333333,20
76,0.08333333333333333,20
77,0.08333333333333333,20
78,0.08333333333333333,20
79,0.08333333333333333,20
80,0.08333333333333333,20
81,0.08333333333333333,20
82,0.08333333333333333,20
83,0.08333333333333333,20
84,0.08333333333333333,20
85,0.08333333333333333,20
86,0.08333333333333333,20
87,0.08333333333333333,20
88,0.08333333333333333,20
89,0.08333333333333333,20
90,0.08333333333333333,20
91,0.08333333333333333,20
92,0.08333333333333333,20
93,0.08333333333333333,20
94,0.08333333333333333,20
95,0.08333333333333333,20
96,0.08333333333333333,20
97,0.08333333333333333,20
98,0.08333333333333333,20
99,0.08333333333333333,20
100,0.08333333333333333,20
