Epoch,Accuracy,Sybil %
1,0.0,30
2,0.0,30
3,0.0,30
4,0.0,30
5,0.0,30
6,0.0,30
7,0.0,30
8,0.0,30
9,0.0,30
10,0.0,30
11,0.0,30
12,0.0,30
13,0.0,30
14,0.0,30
15,0.0,30
16,0.0,30
17,0.0,30
18,0.0,30
19,0.0,30
20,0.5454545454545454,30
21,0.0,30
22,0.5454545454545454,30
23,0.5454545454545454,30
24,0.5454545454545454,30
25,0.5454545454545454,30
26,0.5454545454545454,30
27,0.5454545454545454,30
28,0.5454545454545454,30
29,0.5454545454545454,30
30,0.5454545454545454,30
31,0.5454545454545454,30
32,0.5454545454545454,30
33,0.5454545454545454,30
34,0.5454545454545454,30
35,0.5454545454545454,30
36,0.5454545454545454,30
37,0.5454545454545454,30
38,0.5454545454545454,30
39,0.5454545454545454,30
40,0.5454545454545454,30
41,0.5454545454545454,30
42,0.5454545454545454,30
43,0.5454545454545454,30
44,0.5454545454545454,30
45,0.5454545454545454,30
46,0.5454545454545454,30
47,0.5454545454545454,30
48,0.5454545454545454,30
49,0.5454545454545454,30
50,0.5454545454545454,30
51,0.5454545454545454,30
52,0.5454545454545454,30
53,0.5454545454545454,30
54,0.5454545454545454,30
55,0.5454545454545454,30
56,0.5454545454545454,30
57,0.5454545454545454,30
58,0.5454545454545454,30
59,0.5454545454545454,30
60,0.5454545454545454,30
61,0.5454545454545454,30
62,0.5454545454545454,30
63,0.5454545454545454,30
64,0.5454545454545454,30
65,0.5454545454545454,30
66,0.5454545454545454,30
67,0.5454545454545454,30
68,0.5454545454545454,30
69,0.5454545454545454,30
70,0.5454545454545454,30
71,0.5454545454545454,30
72,0.5454545454545454,30
73,0.5454545454545454,30
74,0.5454545454545454,30
75,0.5454545454545454,30
76,0.5454545454545454,30
77,0.5454545454545454,30
78,0.5454545454545454,30
79,0.5454545454545454,30
80,0.5454545454545454,30
81,0.5454545454545454,30
82,0.5454545454545454,30
83,0.5454545454545454,30
84,0.5454545454545454,30
85,0.5454545454545454,30
86,0.5454545454545454,30
87,0.5454545454545454,30
88,0.5454545454545454,30
89,0.5454545454545454,30
90,0.5454545454545454,30
91,0.5454545454545454,30
92,0.5454545454545454,30
93,0.5454545454545454,30
94,0.5454545454545454,30
95,0.5454545454545454,30
96,0.5454545454545454,30
97,0.5454545454545454,30
98,0.5454545454545454,30
99,0.5454545454545454,30
100,0.5454545454545454,30
