Epoch,Accuracy,Sybil %
1,0.08333333333333333,40
2,0.08333333333333333,40
3,0.08333333333333333,40
4,0.08333333333333333,40
5,0.08333333333333333,40
6,0.08333333333333333,40
7,0.08333333333333333,40
8,0.08333333333333333,40
9,0.08333333333333333,40
10,0.08333333333333333,40
11,0.08333333333333333,40
12,0.08333333333333333,40
13,0.3333333333333333,40
14,0.3333333333333333,40
15,0.3333333333333333,40
16,0.3333333333333333,40
17,0.3333333333333333,40
18,0.3333333333333333,40
19,0.3333333333333333,40
20,0.3333333333333333,40
21,0.3333333333333333,40
22,0.3333333333333333,40
23,0.3333333333333333,40
24,0.3333333333333333,40
25,0.3333333333333333,40
26,0.3333333333333333,40
27,0.3333333333333333,40
28,0.3333333333333333,40
29,0.3333333333333333,40
30,0.3333333333333333,40
31,0.3333333333333333,40
32,0.3333333333333333,40
33,0.3333333333333333,40
34,0.3333333333333333,40
35,0.3333333333333333,40
36,0.3333333333333333,40
37,0.3333333333333333,40
38,0.3333333333333333,40
39,0.3333333333333333,40
40,0.3333333333333333,40
41,0.3333333333333333,40
42,0.3333333333333333,40
43,0.3333333333333333,40
44,0.3333333333333333,40
45,0.3333333333333333,40
46,0.3333333333333333,40
47,0.3333333333333333,40
48,0.3333333333333333,40
49,0.3333333333333333,40
50,0.3333333333333333,40
51,0.3333333333333333,40
52,0.3333333333333333,40
53,0.3333333333333333,40
54,0.3333333333333333,40
55,0.3333333333333333,40
56,0.3333333333333333,40
57,0.3333333333333333,40
58,0.3333333333333333,40
59,0.3333333333333333,40
60,0.3333333333333333,40
61,0.3333333333333333,40
62,0.3333333333333333,40
63,0.3333333333333333,40
64,0.3333333333333333,40
65,0.3333333333333333,40
66,0.3333333333333333,40
67,0.3333333333333333,40
68,0.3333333333333333,40
69,0.3333333333333333,40
70,0.3333333333333333,40
71,0.3333333333333333,40
72,0.3333333333333333,40
73,0.3333333333333333,40
74,0.3333333333333333,40
75,0.3333333333333333,40
76,0.3333333333333333,40
77,0.3333333333333333,40
78,0.3333333333333333,40
79,0.3333333333333333,40
80,0.3333333333333333,40
81,0.3333333333333333,40
82,0.3333333333333333,40
83,0.3333333333333333,40
84,0.3333333333333333,40
85,0.3333333333333333,40
86,0.3333333333333333,40
87,0.3333333333333333,40
88,0.3333333333333333,40
89,0.3333333333333333,40
90,0.3333333333333333,40
91,0.3333333333333333,40
92,0.3333333333333333,40
93,0.3333333333333333,40
94,0.3333333333333333,40
95,0.3333333333333333,40
96,0.3333333333333333,40
97,0.3333333333333333,40
98,0.3333333333333333,40
99,0.3333333333333333,40
100,0.3333333333333333,40
