Epoch,Accuracy,Sybil %
1,0.42857142857142855,0
2,0.42857142857142855,0
3,0.42857142857142855,0
4,0.42857142857142855,0
5,0.42857142857142855,0
6,0.42857142857142855,0
7,0.42857142857142855,0
8,0.42857142857142855,0
9,0.42857142857142855,0
10,0.42857142857142855,0
11,0.42857142857142855,0
12,0.42857142857142855,0
13,0.42857142857142855,0
14,0.42857142857142855,0
15,0.42857142857142855,0
16,0.42857142857142855,0
17,0.42857142857142855,0
18,0.42857142857142855,0
19,0.42857142857142855,0
20,0.42857142857142855,0
21,0.42857142857142855,0
22,0.42857142857142855,0
23,0.42857142857142855,0
24,0.42857142857142855,0
25,0.42857142857142855,0
26,0.42857142857142855,0
27,0.42857142857142855,0
28,0.42857142857142855,0
29,0.42857142857142855,0
30,0.42857142857142855,0
31,0.42857142857142855,0
32,0.42857142857142855,0
33,0.42857142857142855,0
34,0.42857142857142855,0
35,0.42857142857142855,0
36,0.42857142857142855,0
37,0.42857142857142855,0
38,0.42857142857142855,0
39,0.42857142857142855,0
40,0.42857142857142855,0
41,0.42857142857142855,0
42,0.42857142857142855,0
43,0.42857142857142855,0
44,0.42857142857142855,0
45,0.42857142857142855,0
46,0.42857142857142855,0
47,0.42857142857142855,0
48,0.42857142857142855,0
49,0.42857142857142855,0
50,0.42857142857142855,0
51,0.42857142857142855,0
52,0.42857142857142855,0
53,0.42857142857142855,0
54,0.42857142857142855,0
55,0.42857142857142855,0
56,0.42857142857142855,0
57,0.42857142857142855,0
58,0.42857142857142855,0
59,0.42857142857142855,0
60,0.42857142857142855,0
61,0.42857142857142855,0
62,0.42857142857142855,0
63,0.42857142857142855,0
64,0.42857142857142855,0
65,0.42857142857142855,0
66,0.42857142857142855,0
67,0.42857142857142855,0
68,0.42857142857142855,0
69,0.42857142857142855,0
70,0.42857142857142855,0
71,0.42857142857142855,0
72,0.42857142857142855,0
73,0.42857142857142855,0
74,0.42857142857142855,0
75,0.42857142857142855,0
76,0.42857142857142855,0
77,0.42857142857142855,0
78,0.42857142857142855,0
79,0.42857142857142855,0
80,0.42857142857142855,0
81,0.42857142857142855,0
82,0.42857142857142855,0
83,0.42857142857142855,0
84,0.42857142857142855,0
85,0.42857142857142855,0
86,0.42857142857142855,0
87,0.42857142857142855,0
88,0.42857142857142855,0
89,0.42857142857142855,0
90,0.42857142857142855,0
91,0.42857142857142855,0
92,0.42857142857142855,0
93,0.42857142857142855,0
94,0.42857142857142855,0
95,0.42857142857142855,0
96,0.42857142857142855,0
97,0.42857142857142855,0
98,0.42857142857142855,0
99,0.42857142857142855,0
100,0.42857142857142855,0
