Epoch,Accuracy,Sybil %
1,0.0,40
2,0.0,40
3,0.0,40
4,0.0,40
5,0.0,40
6,0.0,40
7,0.0,40
8,0.0,40
9,0.0,40
10,0.0,40
11,0.0,40
12,0.0,40
13,0.0,40
14,0.0,40
15,0.0,40
16,0.0,40
17,0.0,40
18,0.0,40
19,0.0,40
20,0.5454545454545454,40
21,0.2727272727272727,40
22,0.5454545454545454,40
23,0.5454545454545454,40
24,0.5454545454545454,40
25,0.5454545454545454,40
26,0.5454545454545454,40
27,0.5454545454545454,40
28,0.5454545454545454,40
29,0.5454545454545454,40
30,0.5454545454545454,40
31,0.5454545454545454,40
32,0.5454545454545454,40
33,0.5454545454545454,40
34,0.5454545454545454,40
35,0.5454545454545454,40
36,0.5454545454545454,40
37,0.5454545454545454,40
38,0.5454545454545454,40
39,0.5454545454545454,40
40,0.5454545454545454,40
41,0.5454545454545454,40
42,0.5454545454545454,40
43,0.5454545454545454,40
44,0.5454545454545454,40
45,0.5454545454545454,40
46,0.5454545454545454,40
47,0.5454545454545454,40
48,0.5454545454545454,40
49,0.5454545454545454,40
50,0.5454545454545454,40
51,0.5454545454545454,40
52,0.5454545454545454,40
53,0.5454545454545454,40
54,0.5454545454545454,40
55,0.5454545454545454,40
56,0.5454545454545454,40
57,0.5454545454545454,40
58,0.5454545454545454,40
59,0.5454545454545454,40
60,0.5454545454545454,40
61,0.5454545454545454,40
62,0.5454545454545454,40
63,0.5454545454545454,40
64,0.5454545454545454,40
65,0.5454545454545454,40
66,0.5454545454545454,40
67,0.5454545454545454,40
68,0.5454545454545454,40
69,0.5454545454545454,40
70,0.5454545454545454,40
71,0.5454545454545454,40
72,0.5454545454545454,40
73,0.5454545454545454,40
74,0.5454545454545454,40
75,0.5454545454545454,40
76,0.5454545454545454,40
77,0.5454545454545454,40
78,0.5454545454545454,40
79,0.5454545454545454,40
80,0.5454545454545454,40
81,0.5454545454545454,40
82,0.5454545454545454,40
83,0.5454545454545454,40
84,0.5454545454545454,40
85,0.5454545454545454,40
86,0.5454545454545454,40
87,0.5454545454545454,40
88,0.5454545454545454,40
89,0.5454545454545454,40
90,0.5454545454545454,40
91,0.5454545454545454,40
92,0.5454545454545454,40
93,0.5454545454545454,40
94,0.5454545454545454,40
95,0.5454545454545454,40
96,0.5454545454545454,40
97,0.5454545454545454,40
98,0.5454545454545454,40
99,0.5454545454545454,40
100,0.5454545454545454,40
