Epoch,Accuracy,Sybil %
1,0.5714285714285714,20
2,0.5714285714285714,20
3,0.5714285714285714,20
4,0.5714285714285714,20
5,0.5714285714285714,20
6,0.5714285714285714,20
7,0.5714285714285714,20
8,0.5714285714285714,20
9,0.5714285714285714,20
10,0.5714285714285714,20
11,0.5714285714285714,20
12,0.5714285714285714,20
13,0.5714285714285714,20
14,0.5714285714285714,20
15,0.5714285714285714,20
16,0.5714285714285714,20
17,0.5714285714285714,20
18,0.5714285714285714,20
19,0.5714285714285714,20
20,0.5714285714285714,20
21,0.5714285714285714,20
22,0.5714285714285714,20
23,0.5714285714285714,20
24,0.5714285714285714,20
25,0.5714285714285714,20
26,0.5714285714285714,20
27,0.2857142857142857,20
28,0.5714285714285714,20
29,0.5714285714285714,20
30,0.5714285714285714,20
31,0.5714285714285714,20
32,0.5714285714285714,20
33,0.5714285714285714,20
34,0.5714285714285714,20
35,0.5714285714285714,20
36,0.5714285714285714,20
37,0.5714285714285714,20
38,0.5714285714285714,20
39,0.5714285714285714,20
40,0.5714285714285714,20
41,0.5714285714285714,20
42,0.5714285714285714,20
43,0.5714285714285714,20
44,0.5714285714285714,20
45,0.5714285714285714,20
46,0.5714285714285714,20
47,0.5714285714285714,20
48,0.5714285714285714,20
49,0.5714285714285714,20
50,0.5714285714285714,20
51,0.5714285714285714,20
52,0.5714285714285714,20
53,0.5714285714285714,20
54,0.5714285714285714,20
55,0.5714285714285714,20
56,0.5714285714285714,20
57,0.5714285714285714,20
58,0.5714285714285714,20
59,0.5714285714285714,20
60,0.5714285714285714,20
61,0.5714285714285714,20
62,0.5714285714285714,20
63,0.5714285714285714,20
64,0.5714285714285714,20
65,0.5714285714285714,20
66,0.5714285714285714,20
67,0.5714285714285714,20
68,0.5714285714285714,20
69,0.5714285714285714,20
70,0.5714285714285714,20
71,0.5714285714285714,20
72,0.5714285714285714,20
73,0.5714285714285714,20
74,0.5714285714285714,20
75,0.5714285714285714,20
76,0.5714285714285714,20
77,0.5714285714285714,20
78,0.5714285714285714,20
79,0.5714285714285714,20
80,0.5714285714285714,20
81,0.5714285714285714,20
82,0.5714285714285714,20
83,0.5714285714285714,20
84,0.5714285714285714,20
85,0.5714285714285714,20
86,0.5714285714285714,20
87,0.5714285714285714,20
88,0.5714285714285714,20
89,0.5714285714285714,20
90,0.5714285714285714,20
91,0.5714285714285714,20
92,0.5714285714285714,20
93,0.5714285714285714,20
94,0.5714285714285714,20
95,0.5714285714285714,20
96,0.5714285714285714,20
97,0.5714285714285714,20
98,0.5714285714285714,20
99,0.5714285714285714,20
100,0.5714285714285714,20
